,barcode,letters,gene_name,global_X_pos,global_Y_pos
20228,498797,CCMCT,Mitotic figure lookalike,45857,21158
20229,498798,CCMCT,Mitotic figure lookalike,45740,42060
20230,498799,CCMCT,Mitotic figure lookalike,45920,57490
20231,498800,CCMCT,Mitotic figure lookalike,46196,10082
20232,498801,CCMCT,Mitotic figure lookalike,45628,29556
20233,498802,CCMCT,Mitotic figure lookalike,46493,16522
20234,498803,CCMCT,Mitotic figure lookalike,46335,17328
20235,498804,CCMCT,Mitotic figure lookalike,46276,17374
20236,498805,CCMCT,Mitotic figure lookalike,46086,15922
20237,498806,CCMCT,Mitotic figure lookalike,46444,26193
20238,498807,CCMCT,Mitotic figure lookalike,45606,31134
20239,498808,CCMCT,Mitotic figure lookalike,45624,33048
20240,498809,CCMCT,Mitotic figure lookalike,46058,25113
20241,498810,CCMCT,Mitotic figure lookalike,46286,39008
20242,498811,CCMCT,mitotic figure,45786,37970
20243,498812,CCMCT,Mitotic figure lookalike,45832,42750
20244,498813,CCMCT,Mitotic figure lookalike,46446,56396
20245,498814,CCMCT,Mitotic figure lookalike,45786,62589
20246,498815,CCMCT,Mitotic figure lookalike,46440,42760
20247,498816,CCMCT,Mitotic figure lookalike,46162,44308
20248,498817,CCMCT,Mitotic figure lookalike,46289,44372
20249,498818,CCMCT,Mitotic figure lookalike,46358,62628
20250,498819,CCMCT,Mitotic figure lookalike,46098,14380
20251,498820,CCMCT,Mitotic figure lookalike,46355,69702
20252,498821,CCMCT,Mitotic figure lookalike,46230,52278
20253,498822,CCMCT,Mitotic figure lookalike,46400,26998
20254,498823,CCMCT,Mitotic figure lookalike,46282,78478
20255,498824,CCMCT,Mitotic figure lookalike,45758,76661
20256,498825,CCMCT,Mitotic figure lookalike,46300,47860
20257,498826,CCMCT,Mitotic figure lookalike,46326,77514
20258,498827,CCMCT,Mitotic figure lookalike,46414,76768
20259,498828,CCMCT,mitotic figure,46164,75516
20260,498829,CCMCT,Mitotic figure lookalike,46228,76938
20261,498830,CCMCT,Mitotic figure lookalike,46560,28256
20262,498831,CCMCT,Mitotic figure lookalike,46508,11218
20263,498832,CCMCT,Mitotic figure lookalike,46064,27500
20264,498833,CCMCT,Mitotic figure lookalike,46489,19722
20265,498834,CCMCT,Mitotic figure lookalike,46792,35550
20266,498835,CCMCT,Mitotic figure lookalike,46800,44548
20267,498836,CCMCT,Mitotic figure lookalike,46035,36078
20268,498837,CCMCT,Mitotic figure lookalike,46100,40494
20269,498838,CCMCT,Mitotic figure lookalike,46312,43880
20270,498839,CCMCT,Mitotic figure lookalike,46300,48356
20271,498840,CCMCT,Mitotic figure lookalike,46614,45944
20272,498841,CCMCT,Mitotic figure lookalike,46521,38126
20273,498842,CCMCT,Mitotic figure lookalike,46541,41246
20274,498843,CCMCT,Mitotic figure lookalike,46404,60406
20275,498844,CCMCT,Mitotic figure lookalike,46786,42738
20276,498845,CCMCT,Mitotic figure lookalike,46530,47507
20277,498846,CCMCT,Mitotic figure lookalike,46614,51084
20278,498847,CCMCT,mitotic figure,46732,55994
20279,498848,CCMCT,Mitotic figure lookalike,46600,68559
20280,498849,CCMCT,Mitotic figure lookalike,46523,68174
20281,498850,CCMCT,mitotic figure,46552,65024
20282,498851,CCMCT,Mitotic figure lookalike,46619,22500
20283,498852,CCMCT,Mitotic figure lookalike,47136,12366
20284,498853,CCMCT,Mitotic figure lookalike,47102,15240
20285,498854,CCMCT,mitotic figure,46884,77338
20286,498855,CCMCT,Mitotic figure lookalike,46722,33059
20287,498856,CCMCT,Mitotic figure lookalike,46578,37288
20288,498857,CCMCT,Mitotic figure lookalike,46765,39070
20289,498858,CCMCT,Mitotic figure lookalike,46958,35596
20290,498859,CCMCT,mitotic figure,47076,31352
20291,498860,CCMCT,Mitotic figure lookalike,47026,43858
20292,498861,CCMCT,Mitotic figure lookalike,47176,38242
20293,498862,CCMCT,Mitotic figure lookalike,47198,49800
20294,498863,CCMCT,Mitotic figure lookalike,47166,52338
20295,498864,CCMCT,Mitotic figure lookalike,47063,35203
20296,498865,CCMCT,Mitotic figure lookalike,47307,37444
20297,498866,CCMCT,Mitotic figure lookalike,46514,76107
20298,498867,CCMCT,Mitotic figure lookalike,46974,80464
20299,498868,CCMCT,Mitotic figure lookalike,47128,77164
20300,498869,CCMCT,Mitotic figure lookalike,47040,78879
20301,498870,CCMCT,Mitotic figure lookalike,47190,44811
20302,498871,CCMCT,Mitotic figure lookalike,47042,46370
20303,498872,CCMCT,Mitotic figure lookalike,47042,37863
20304,498873,CCMCT,Mitotic figure lookalike,46971,61214
20305,498874,CCMCT,Mitotic figure lookalike,47372,58986
20306,498875,CCMCT,Mitotic figure lookalike,47484,21618
20307,498876,CCMCT,Mitotic figure lookalike,46976,70063
20308,498877,CCMCT,Mitotic figure lookalike,47399,30150
20309,498878,CCMCT,Mitotic figure lookalike,47550,34528
20310,498879,CCMCT,Mitotic figure lookalike,47788,34306
20311,498880,CCMCT,Mitotic figure lookalike,47694,40025
20312,498881,CCMCT,Mitotic figure lookalike,47528,15826
20313,498882,CCMCT,Mitotic figure lookalike,47516,18470
20314,498883,CCMCT,Mitotic figure lookalike,47470,20292
20315,498884,CCMCT,mitotic figure,47796,70532
20316,498885,CCMCT,mitotic figure,47788,40692
20317,498886,CCMCT,Mitotic figure lookalike,47808,45376
20318,498887,CCMCT,Mitotic figure lookalike,47822,15522
20319,498888,CCMCT,Mitotic figure lookalike,47578,79046
20320,498889,CCMCT,Mitotic figure lookalike,47790,50402
20321,498890,CCMCT,Mitotic figure lookalike,47832,45930
20322,498891,CCMCT,Mitotic figure lookalike,47740,34912
20323,498892,CCMCT,Mitotic figure lookalike,47694,40041
20324,498893,CCMCT,Mitotic figure lookalike,47678,61754
20325,498894,CCMCT,Mitotic figure lookalike,47594,56108
20326,498895,CCMCT,Mitotic figure lookalike,47409,43802
20327,498896,CCMCT,Mitotic figure lookalike,47868,44120
20328,498897,CCMCT,Mitotic figure lookalike,47772,46374
20329,498898,CCMCT,Mitotic figure lookalike,47598,46204
20330,498899,CCMCT,Mitotic figure lookalike,47720,55252
20331,498900,CCMCT,Mitotic figure lookalike,47722,61030
20332,498901,CCMCT,Mitotic figure lookalike,47842,62394
20333,498902,CCMCT,Mitotic figure lookalike,47692,75872
20334,498903,CCMCT,Mitotic figure lookalike,47729,72628
20335,498904,CCMCT,Mitotic figure lookalike,47854,78458
20336,498905,CCMCT,Mitotic figure lookalike,48006,13210
20337,498906,CCMCT,Mitotic figure lookalike,48130,12968
20338,498907,CCMCT,Mitotic figure lookalike,48305,35732
20339,498908,CCMCT,Mitotic figure lookalike,48086,36270
20340,498909,CCMCT,Mitotic figure lookalike,48276,37840
20341,498910,CCMCT,Mitotic figure lookalike,48030,44422
20342,498911,CCMCT,Mitotic figure lookalike,48168,45164
20343,498912,CCMCT,Mitotic figure lookalike,48188,17416
20344,498913,CCMCT,Mitotic figure lookalike,47988,18476
20345,498914,CCMCT,Mitotic figure lookalike,48042,34650
20346,498915,CCMCT,Mitotic figure lookalike,48212,45960
20347,498916,CCMCT,Mitotic figure lookalike,48230,49129
20348,498917,CCMCT,Mitotic figure lookalike,48202,55560
20349,498918,CCMCT,Mitotic figure lookalike,48016,35325
20350,498919,CCMCT,Mitotic figure lookalike,48202,40454
20351,498920,CCMCT,mitotic figure,48278,47706
20352,498921,CCMCT,Mitotic figure lookalike,48073,62818
20353,498922,CCMCT,mitotic figure,47880,74775
20354,498923,CCMCT,mitotic figure,48040,74752
20355,498924,CCMCT,Mitotic figure lookalike,48175,79476
20356,498925,CCMCT,Mitotic figure lookalike,47910,79485
20357,498926,CCMCT,Mitotic figure lookalike,47964,80066
20358,498927,CCMCT,Mitotic figure lookalike,48658,7526
20359,498928,CCMCT,Mitotic figure lookalike,48434,7808
20360,498929,CCMCT,Mitotic figure lookalike,48758,23702
20361,498930,CCMCT,Mitotic figure lookalike,48610,25391
20362,498931,CCMCT,Mitotic figure lookalike,48740,16888
20363,498932,CCMCT,Mitotic figure lookalike,48589,29487
20364,498933,CCMCT,Mitotic figure lookalike,48067,77441
20365,498934,CCMCT,Mitotic figure lookalike,48722,34170
20366,498935,CCMCT,Mitotic figure lookalike,48528,37606
20367,498936,CCMCT,Mitotic figure lookalike,48096,50700
20368,498937,CCMCT,Mitotic figure lookalike,48013,56887
20369,498938,CCMCT,Mitotic figure lookalike,48496,50334
20370,498939,CCMCT,Mitotic figure lookalike,48760,51539
20371,498940,CCMCT,Mitotic figure lookalike,47859,58506
20372,498941,CCMCT,Mitotic figure lookalike,48196,63052
20373,498942,CCMCT,mitotic figure,48205,71580
20374,498943,CCMCT,Mitotic figure lookalike,48546,17784
20375,498944,CCMCT,Mitotic figure lookalike,47940,74374
20376,498945,CCMCT,mitotic figure,48694,22546
20377,498946,CCMCT,Mitotic figure lookalike,47964,76750
20378,498947,CCMCT,Mitotic figure lookalike,48593,73766
20379,498948,CCMCT,Mitotic figure lookalike,48429,74236
20380,498949,CCMCT,Mitotic figure lookalike,48660,12986
20381,498950,CCMCT,Mitotic figure lookalike,48772,21681
20382,498951,CCMCT,Mitotic figure lookalike,48488,21801
20383,498952,CCMCT,Mitotic figure lookalike,48548,21864
20384,498953,CCMCT,Mitotic figure lookalike,48596,51386
20385,498954,CCMCT,Mitotic figure lookalike,48752,29272
20386,498955,CCMCT,Mitotic figure lookalike,48450,29342
20387,498956,CCMCT,Mitotic figure lookalike,48488,29352
20388,498957,CCMCT,Mitotic figure lookalike,48620,36279
20389,498958,CCMCT,Mitotic figure lookalike,48402,69092
20390,498959,CCMCT,Mitotic figure lookalike,49015,7526
20391,498960,CCMCT,Mitotic figure lookalike,49056,19388
20392,498961,CCMCT,Mitotic figure lookalike,48740,32561
20393,498962,CCMCT,mitotic figure,48452,64849
20394,498963,CCMCT,Mitotic figure lookalike,49074,22362
20395,498964,CCMCT,Mitotic figure lookalike,48404,32922
20396,498965,CCMCT,Mitotic figure lookalike,48532,40703
20397,498966,CCMCT,Mitotic figure lookalike,48406,43590
20398,498967,CCMCT,Mitotic figure lookalike,48488,75792
20399,498968,CCMCT,Mitotic figure lookalike,48408,52986
20400,498969,CCMCT,Mitotic figure lookalike,48910,37844
20401,498970,CCMCT,Mitotic figure lookalike,48928,45102
20402,498971,CCMCT,Mitotic figure lookalike,48374,73628
20403,498972,CCMCT,Mitotic figure lookalike,48914,16653
20404,498973,CCMCT,Mitotic figure lookalike,48990,28400
20405,498974,CCMCT,Mitotic figure lookalike,48974,30032
20406,498975,CCMCT,Mitotic figure lookalike,48868,19852
20407,498976,CCMCT,Mitotic figure lookalike,48892,28782
20408,498977,CCMCT,Mitotic figure lookalike,49068,63142
20409,498978,CCMCT,mitotic figure,48955,67412
20410,498979,CCMCT,Mitotic figure lookalike,49118,54680
20411,498980,CCMCT,Mitotic figure lookalike,49010,69397
20412,498981,CCMCT,Mitotic figure lookalike,48826,43848
20413,498982,CCMCT,Mitotic figure lookalike,48858,46056
20414,498983,CCMCT,Mitotic figure lookalike,48916,48947
20415,498984,CCMCT,Mitotic figure lookalike,49546,7694
20416,498985,CCMCT,Mitotic figure lookalike,49175,50354
20417,498986,CCMCT,Mitotic figure lookalike,49322,8556
20418,498987,CCMCT,Mitotic figure lookalike,49592,8903
20419,498988,CCMCT,Mitotic figure lookalike,49688,17498
20420,498989,CCMCT,Mitotic figure lookalike,48885,38536
20421,498990,CCMCT,mitotic figure,49122,39978
20422,498991,CCMCT,mitotic figure,49320,23066
20423,498992,CCMCT,Mitotic figure lookalike,49464,36762
20424,498993,CCMCT,Mitotic figure lookalike,49324,39776
20425,498994,CCMCT,Mitotic figure lookalike,49434,57944
20426,498995,CCMCT,Mitotic figure lookalike,49516,31524
20427,498996,CCMCT,Mitotic figure lookalike,49546,60740
20428,498997,CCMCT,Mitotic figure lookalike,49390,74169
20429,498998,CCMCT,Mitotic figure lookalike,49640,74126
20430,498999,CCMCT,Mitotic figure lookalike,49542,74248
20431,499000,CCMCT,Mitotic figure lookalike,49556,78502
20432,499001,CCMCT,Mitotic figure lookalike,49446,80244
20433,499002,CCMCT,Mitotic figure lookalike,49707,22143
20434,499003,CCMCT,Mitotic figure lookalike,49408,49828
20435,499004,CCMCT,Mitotic figure lookalike,49331,74992
20436,499005,CCMCT,Mitotic figure lookalike,49326,35348
20437,499006,CCMCT,mitotic figure,49423,76800
20438,499007,CCMCT,Mitotic figure lookalike,49538,76594
20439,499008,CCMCT,Mitotic figure lookalike,49239,13426
20440,499009,CCMCT,Mitotic figure lookalike,49402,21255
20441,499010,CCMCT,Mitotic figure lookalike,49516,54990
20442,499011,CCMCT,Mitotic figure lookalike,49964,18140
20443,499012,CCMCT,mitotic figure,50108,30782
20444,499013,CCMCT,Mitotic figure lookalike,49832,37330
20445,499014,CCMCT,Mitotic figure lookalike,49926,39581
20446,499015,CCMCT,Mitotic figure lookalike,49875,39678
20447,499016,CCMCT,Mitotic figure lookalike,49798,42829
20448,499017,CCMCT,Mitotic figure lookalike,50125,50730
20449,499018,CCMCT,Mitotic figure lookalike,49834,28038
20450,499019,CCMCT,Mitotic figure lookalike,49305,48296
20451,499020,CCMCT,Mitotic figure lookalike,49601,77309
20452,499021,CCMCT,Mitotic figure lookalike,50168,20268
20453,499022,CCMCT,Mitotic figure lookalike,50110,20166
20454,499023,CCMCT,Mitotic figure lookalike,49770,72344
20455,499024,CCMCT,Mitotic figure lookalike,49706,72529
20456,499025,CCMCT,Mitotic figure lookalike,49862,35737
20457,499026,CCMCT,Mitotic figure lookalike,49926,39565
20458,499027,CCMCT,Mitotic figure lookalike,49974,16884
20459,499028,CCMCT,Mitotic figure lookalike,50083,41946
20460,499029,CCMCT,Mitotic figure lookalike,49757,42662
20461,499030,CCMCT,Mitotic figure lookalike,49816,42448
20462,499031,CCMCT,Mitotic figure lookalike,50002,42444
20463,499032,CCMCT,Mitotic figure lookalike,49903,45890
20464,499033,CCMCT,Mitotic figure lookalike,50065,12082
20465,499034,CCMCT,Mitotic figure lookalike,49862,51182
20466,499035,CCMCT,Mitotic figure lookalike,50054,31218
20467,499036,CCMCT,mitotic figure,50068,31116
20468,499037,CCMCT,Mitotic figure lookalike,49770,31592
20469,499038,CCMCT,Mitotic figure lookalike,49764,35950
20470,499039,CCMCT,Mitotic figure lookalike,49736,49748
20471,499040,CCMCT,Mitotic figure lookalike,50124,55586
20472,499041,CCMCT,Mitotic figure lookalike,49914,45316
20473,499042,CCMCT,Mitotic figure lookalike,50116,49175
20474,499043,CCMCT,Mitotic figure lookalike,50036,53526
20475,499044,CCMCT,Mitotic figure lookalike,50164,56011
20476,499045,CCMCT,Mitotic figure lookalike,50008,63914
20477,499046,CCMCT,Mitotic figure lookalike,49946,71393
20478,499047,CCMCT,Mitotic figure lookalike,49964,72742
20479,499048,CCMCT,Mitotic figure lookalike,49979,73196
20480,499049,CCMCT,Mitotic figure lookalike,49742,69566
20481,499050,CCMCT,Mitotic figure lookalike,50548,14749
20482,499051,CCMCT,mitotic figure,50008,78818
20483,499052,CCMCT,Mitotic figure lookalike,50166,8572
20484,499053,CCMCT,Mitotic figure lookalike,50398,22436
20485,499054,CCMCT,Mitotic figure lookalike,50218,45672
20486,499055,CCMCT,Mitotic figure lookalike,50208,27456
20487,499056,CCMCT,Mitotic figure lookalike,50284,21806
20488,499057,CCMCT,Mitotic figure lookalike,50278,58092
20489,499058,CCMCT,Mitotic figure lookalike,50424,60372
20490,499059,CCMCT,Mitotic figure lookalike,50528,32166
20491,499060,CCMCT,Mitotic figure lookalike,50430,34250
20492,499061,CCMCT,Mitotic figure lookalike,50256,49182
20493,499062,CCMCT,Mitotic figure lookalike,50500,43626
20494,499063,CCMCT,Mitotic figure lookalike,50336,46731
20495,499064,CCMCT,Mitotic figure lookalike,50372,32867
20496,499065,CCMCT,mitotic figure,50589,61958
20497,499066,CCMCT,Mitotic figure lookalike,50622,61272
20498,499067,CCMCT,Mitotic figure lookalike,50592,64673
20499,499068,CCMCT,Mitotic figure lookalike,50196,72984
20500,499069,CCMCT,Mitotic figure lookalike,50210,74548
20501,499070,CCMCT,Mitotic figure lookalike,50462,79456
20502,499071,CCMCT,Mitotic figure lookalike,50524,50784
20503,499072,CCMCT,Mitotic figure lookalike,50352,78137
20504,499073,CCMCT,Mitotic figure lookalike,51076,9798
20505,499074,CCMCT,Mitotic figure lookalike,51008,12581
20506,499075,CCMCT,Mitotic figure lookalike,50328,60276
20507,499076,CCMCT,Mitotic figure lookalike,50280,62504
20508,499077,CCMCT,Mitotic figure lookalike,50748,22498
20509,499078,CCMCT,Mitotic figure lookalike,50406,78366
20510,499079,CCMCT,Mitotic figure lookalike,50416,78676
20511,499080,CCMCT,Mitotic figure lookalike,50546,79850
20512,499081,CCMCT,mitotic figure,50628,79679
20513,499082,CCMCT,Mitotic figure lookalike,50904,44600
20514,499083,CCMCT,Mitotic figure lookalike,50670,46397
20515,499084,CCMCT,Mitotic figure lookalike,51024,9613
20516,499085,CCMCT,Mitotic figure lookalike,50934,34306
20517,499086,CCMCT,Mitotic figure lookalike,50748,35359
20518,499087,CCMCT,Mitotic figure lookalike,50882,15041
20519,499088,CCMCT,Mitotic figure lookalike,50834,25144
20520,499089,CCMCT,Mitotic figure lookalike,50990,7631
20521,499090,CCMCT,Mitotic figure lookalike,50875,12036
20522,499091,CCMCT,Mitotic figure lookalike,50778,20162
20523,499092,CCMCT,mitotic figure,50868,68678
20524,499093,CCMCT,Mitotic figure lookalike,50658,68751
20525,499094,CCMCT,Mitotic figure lookalike,50846,69029
20526,499095,CCMCT,Mitotic figure lookalike,51072,33568
20527,499096,CCMCT,Mitotic figure lookalike,51088,33936
20528,499097,CCMCT,Mitotic figure lookalike,50736,44704
20529,499098,CCMCT,Mitotic figure lookalike,50966,44720
20530,499099,CCMCT,Mitotic figure lookalike,50754,50896
20531,499100,CCMCT,Mitotic figure lookalike,51052,51224
20532,499101,CCMCT,Mitotic figure lookalike,50908,56082
20533,499102,CCMCT,Mitotic figure lookalike,50869,45104
20534,499103,CCMCT,Mitotic figure lookalike,50858,49812
20535,499104,CCMCT,Mitotic figure lookalike,51026,56652
20536,499105,CCMCT,Mitotic figure lookalike,51302,13564
20537,499106,CCMCT,mitotic figure,50810,79262
20538,499107,CCMCT,Mitotic figure lookalike,50690,79252
20539,499108,CCMCT,Mitotic figure lookalike,50900,70304
20540,499109,CCMCT,Mitotic figure lookalike,50632,70912
20541,499110,CCMCT,Mitotic figure lookalike,50862,74009
20542,499111,CCMCT,Mitotic figure lookalike,51118,27116
20543,499112,CCMCT,mitotic figure,51123,34616
20544,499113,CCMCT,Mitotic figure lookalike,51438,40938
20545,499114,CCMCT,Mitotic figure lookalike,51262,40560
20546,499115,CCMCT,Mitotic figure lookalike,51105,42222
20547,499116,CCMCT,Mitotic figure lookalike,51361,24890
20548,499117,CCMCT,Mitotic figure lookalike,51444,33016
20549,499118,CCMCT,Mitotic figure lookalike,51514,23860
20550,499119,CCMCT,Mitotic figure lookalike,51186,31464
20551,499120,CCMCT,Mitotic figure lookalike,51296,33840
20552,499121,CCMCT,Mitotic figure lookalike,51094,12984
20553,499122,CCMCT,Mitotic figure lookalike,51246,37694
20554,499123,CCMCT,Mitotic figure lookalike,51530,46266
20555,499124,CCMCT,Mitotic figure lookalike,51366,36556
20556,499125,CCMCT,Mitotic figure lookalike,51528,25910
20557,499126,CCMCT,Mitotic figure lookalike,51310,29404
20558,499127,CCMCT,Mitotic figure lookalike,51480,55238
20559,499128,CCMCT,Mitotic figure lookalike,51276,38124
20560,499129,CCMCT,Mitotic figure lookalike,51286,31785
20561,499130,CCMCT,Mitotic figure lookalike,51400,41778
20562,499131,CCMCT,Mitotic figure lookalike,51482,46838
20563,499132,CCMCT,Mitotic figure lookalike,51248,32546
20564,499133,CCMCT,Mitotic figure lookalike,51258,32434
20565,499134,CCMCT,Mitotic figure lookalike,51102,39181
20566,499135,CCMCT,Mitotic figure lookalike,51380,48920
20567,499136,CCMCT,Mitotic figure lookalike,51100,77802
20568,499137,CCMCT,Mitotic figure lookalike,51224,72559
20569,499138,CCMCT,Mitotic figure lookalike,51384,72466
20570,499139,CCMCT,Mitotic figure lookalike,51236,39032
20571,499140,CCMCT,Mitotic figure lookalike,51516,59096
